gvkey,iid,datadate,tic,cusip,conm,curcddv,capgn,cheqv,div,divd,divdpaydateind,divrc,divsp,dvrated,paydateind,anncdate,capgnpaydate,cheqvpaydate,divdpaydate,divrcpaydate,divsppaydate,paydate,recorddate,curcdd,adrrc,ajexdi,cshoc,cshtrd,dvi,eps,epsmo,prccd,prchd,prcld,prcod,prcstd,trfd,exchg,secstat,tpci,cik,fic,daily_chg,one_yr_chg,last_day_in_month
001690,01,1993-01-29,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2376000.0,,,,59.5,61.25,59.0,,3.0,1.05543694,14.0,A,0,0000320193,USA,,-0.42647058823529416,1993-01-31
001690,01,1993-02-01,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2148000.0,,,,61.25,61.25,59.25,,3.0,1.05543694,14.0,A,0,0000320193,USA,0.02941176470588225,-0.4448979591836735,1993-02-28
001690,01,1993-02-02,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1628000.0,,,,60.25,61.5,60.25,,3.0,1.05543694,14.0,A,0,0000320193,USA,-0.01632653061224487,-0.4564315352697096,1993-02-28
001690,01,1993-02-03,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2359000.0,,,,60.0,61.0,58.5,,3.0,1.05543694,14.0,A,0,0000320193,USA,-0.004149377593360981,-0.4458333333333333,1993-02-28
001690,01,1993-02-04,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1859000.0,,,,59.5,60.25,59.0,,3.0,1.05543694,14.0,A,0,0000320193,USA,-0.008333333333333304,-0.4453781512605042,1993-02-28
001690,01,1993-02-05,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,3282000.0,,,,57.25,59.5,56.25,,3.0,1.05543694,14.0,A,0,0000320193,USA,-0.037815126050420145,-0.41484716157205237,1993-02-28
001690,01,1993-02-08,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2510000.0,,,,56.5,57.5,55.5,,3.0,1.05543694,14.0,A,0,0000320193,USA,-0.013100436681222738,-0.4070796460176991,1993-02-28
001690,01,1993-02-09,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2131000.0,,,,56.875,57.375,56.5,,3.0,1.05543694,14.0,A,0,0000320193,USA,0.006637168141592875,-0.3582417582417582,1993-02-28
001690,01,1993-02-10,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2395000.0,,,,55.75,57.25,55.0,,3.0,1.05543694,14.0,A,0,0000320193,USA,-0.01978021978021982,-0.3587443946188341,1993-02-28
001690,01,1993-02-11,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1502400.0,,,,55.125,56.25,55.0,,3.0,1.05543694,14.0,A,0,0000320193,USA,-0.011210762331838597,-0.3424036281179138,1993-02-28
001690,01,1993-02-12,AAPL,037833100,APPLE INC,USD,,,0.12,0.12,,,,,,,,,1993-03-12,,,1993-03-12,,USD,,112.0,,2459000.0,,,,53.875,55.5,53.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.0226757369614512,-0.3225058004640371,1993-02-28
001690,01,1993-02-16,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,3641000.0,,,,53.0,53.5,51.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.016241299303944357,-0.30188679245283023,1993-02-28
001690,01,1993-02-17,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2228000.0,,,,53.875,54.0,52.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.01650943396226423,-0.3132250580046404,1993-02-28
001690,01,1993-02-18,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2501000.0,,,,55.0,55.25,53.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.02088167053364276,-0.32499999999999996,1993-02-28
001690,01,1993-02-19,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1587500.0,,,,55.0,55.5,54.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.0,-0.3318181818181818,1993-02-28
001690,01,1993-02-22,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,881800.0,,,,55.125,56.0,54.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.002272727272727204,-0.32879818594104304,1993-02-28
001690,01,1993-02-23,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1733000.0,,,,54.25,55.25,54.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.015873015873015928,-0.3317972350230415,1993-02-28
001690,01,1993-02-24,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2560000.0,,,,53.625,53.875,52.125,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.011520737327188946,-0.30536130536130535,1993-02-28
001690,01,1993-02-25,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1493100.0,,,,54.75,54.75,53.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.020979020979021046,-0.319634703196347,1993-02-28
001690,01,1993-02-26,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2633000.0,,,,53.0,54.25,52.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.03196347031963476,-0.3089622641509434,1993-02-28
001690,01,1993-03-01,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1065200.0,,,,53.25,53.5,52.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.004716981132075526,-0.323943661971831,1993-03-31
001690,01,1993-03-02,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1318700.0,,,,54.25,54.5,53.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.018779342723004744,-0.3271889400921659,1993-03-31
001690,01,1993-03-03,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1810000.0,,,,54.625,55.0,53.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.00691244239631339,-0.33638443935926776,1993-03-31
001690,01,1993-03-04,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1682000.0,,,,55.0,55.25,53.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.006864988558352492,-0.3522727272727273,1993-03-31
001690,01,1993-03-05,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,996600.0,,,,55.0,55.75,54.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.0,-0.35,1993-03-31
001690,01,1993-03-08,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1580400.0,,,,56.5,56.75,55.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.027272727272727337,-0.3495575221238938,1993-03-31
001690,01,1993-03-09,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1382400.0,,,,56.75,57.5,56.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.004424778761061843,-0.3325991189427313,1993-03-31
001690,01,1993-03-10,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1183000.0,,,,56.75,57.25,56.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.0,-0.3480176211453745,1993-03-31
001690,01,1993-03-11,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1291200.0,,,,56.875,57.25,56.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.0022026431718060735,-0.34065934065934067,1993-03-31
001690,01,1993-03-12,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1131200.0,,,,56.25,56.75,55.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.01098901098901095,-0.33777777777777773,1993-03-31
001690,01,1993-03-15,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1214600.0,,,,57.0,57.25,55.375,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.01333333333333342,-0.3464912280701754,1993-03-31
001690,01,1993-03-16,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,902300.0,,,,56.5,57.75,56.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.00877192982456143,-0.3252212389380531,1993-03-31
001690,01,1993-03-17,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1573400.0,,,,55.125,57.0,55.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.02433628318584069,-0.31746031746031744,1993-03-31
001690,01,1993-03-18,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,948100.0,,,,54.5,55.625,54.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.0113378684807256,-0.32568807339449546,1993-03-31
001690,01,1993-03-19,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1375900.0,,,,53.75,55.25,53.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.013761467889908285,-0.32093023255813957,1993-03-31
001690,01,1993-03-22,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1475000.0,,,,53.25,53.875,52.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.009302325581395321,-0.31690140845070425,1993-03-31
001690,01,1993-03-23,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,915500.0,,,,52.75,54.0,52.625,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.009389671361502372,-0.3270142180094787,1993-03-31
001690,01,1993-03-24,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1277400.0,,,,53.75,54.25,52.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.018957345971563955,-0.34883720930232553,1993-03-31
001690,01,1993-03-25,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1527200.0,,,,54.75,54.75,53.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.018604651162790642,-0.35844748858447484,1993-03-31
001690,01,1993-03-26,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1349400.0,,,,53.25,54.75,52.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.0273972602739726,-0.352112676056338,1993-03-31
001690,01,1993-03-29,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2337000.0,,,,51.0,52.5,50.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.04225352112676062,-0.3578431372549019,1993-03-31
001690,01,1993-03-30,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2358000.0,,,,52.25,52.25,50.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.02450980392156854,-0.36363636363636365,1993-03-31
001690,01,1993-03-31,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1991000.0,,,,51.5,52.75,51.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.014354066985645897,-0.36407766990291257,1993-03-31
001690,01,1993-04-01,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,966100.0,,,,51.75,52.0,51.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.004854368932038833,-0.3719806763285024,1993-04-30
001690,01,1993-04-02,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2266000.0,,,,50.125,51.25,49.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.03140096618357491,-0.33665835411471323,1993-04-30
001690,01,1993-04-05,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1331900.0,,,,50.0,50.5,49.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.0024937655860348684,-0.33499999999999996,1993-04-30
001690,01,1993-04-06,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1503300.0,,,,48.75,50.25,48.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.025000000000000022,-0.3128205128205128,1993-04-30
001690,01,1993-04-07,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1454000.0,,,,50.5,50.75,48.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.03589743589743599,-0.3366336633663366,1993-04-30
001690,01,1993-04-08,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1459200.0,,,,49.75,50.5,49.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.014851485148514865,-0.33290452261306525,1993-04-30
001690,01,1993-04-12,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,830800.0,,,,50.0,51.0,49.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.005025125628140614,-0.32999999999999996,1993-04-30
001690,01,1993-04-13,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1468600.0,,,,48.5,51.25,48.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.030000000000000027,-0.30927835051546393,1993-04-30
001690,01,1993-04-14,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1518400.0,,,,48.75,48.75,47.625,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.005154639175257714,-0.3435897435897436,1993-04-30
001690,01,1993-04-15,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1953000.0,,,,47.25,48.25,46.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.03076923076923077,-0.328042328042328,1993-04-30
001690,01,1993-04-16,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,6132000.0,,,,48.125,48.75,47.375,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.0185185185185186,-0.34545454545454546,1993-04-30
001690,01,1993-04-19,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2035000.0,,,,48.5,49.5,48.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.007792207792207684,-0.37628865979381443,1993-04-30
001690,01,1993-04-20,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2143000.0,,,,50.0,50.25,48.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.030927835051546282,-0.4075,1993-04-30
001690,01,1993-04-21,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1833000.0,,,,49.625,50.75,49.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.007499999999999951,-0.4156171284634761,1993-04-30
001690,01,1993-04-22,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1407800.0,,,,50.0,50.5,49.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.007556675062972307,-0.43500000000000005,1993-04-30
001690,01,1993-04-23,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1197700.0,,,,49.25,50.25,48.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.015000000000000013,-0.3984771573604061,1993-04-30
001690,01,1993-04-26,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,917900.0,,,,49.0,49.75,48.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.005076142131979711,-0.3928571428571429,1993-04-30
001690,01,1993-04-27,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1157800.0,,,,50.25,50.25,48.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.025510204081632626,-0.3830845771144279,1993-04-30
001690,01,1993-04-28,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1457500.0,,,,51.375,52.0,49.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.02238805970149249,-0.3917274939172749,1993-04-30
001690,01,1993-04-29,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,736100.0,,,,50.75,51.75,50.125,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.012165450121654486,-0.40394088669950734,1993-04-30
001690,01,1993-04-30,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1181600.0,,,,51.25,52.5,50.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.009852216748768461,-0.41463414634146345,1993-04-30
001690,01,1993-05-03,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,582000.0,,,,51.875,52.0,51.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.012195121951219523,-0.40240963855421685,1993-05-31
001690,01,1993-05-04,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1525200.0,,,,53.375,54.25,52.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.028915662650602414,-0.43325526932084313,1993-05-31
001690,01,1993-05-05,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2260000.0,,,,54.5,55.5,53.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.021077283372365363,-0.39449541284403666,1993-05-31
001690,01,1993-05-06,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,629100.0,,,,54.0,54.75,53.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.00917431192660545,-0.3912037037037037,1993-05-31
001690,01,1993-05-07,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,731200.0,,,,54.75,54.75,53.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.01388888888888884,-0.4098082191780822,1993-05-31
001690,01,1993-05-10,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1231500.0,,,,55.0,55.875,55.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.004566210045662045,-0.43181818181818177,1993-05-31
001690,01,1993-05-11,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1414100.0,,,,54.5,55.25,54.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.009090909090909038,-0.4311926605504587,1993-05-31
001690,01,1993-05-12,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,939500.0,,,,53.25,54.75,53.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.022935779816513735,-0.431924882629108,1993-05-31
001690,01,1993-05-13,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,3230000.0,,,,55.5,55.75,53.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.04225352112676051,-0.46508108108108115,1993-05-31
001690,01,1993-05-14,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1048300.0,,,,55.5,56.0,55.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.0,-0.45945945945945943,1993-05-31
001690,01,1993-05-17,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,621800.0,,,,55.75,56.0,55.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.0045045045045044585,-0.47085201793721976,1993-05-31
001690,01,1993-05-18,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1459600.0,,,,55.5,56.25,55.0,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.004484304932735439,-0.4707207207207207,1993-05-31
001690,01,1993-05-19,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1542600.0,,,,57.25,57.5,54.5,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.03153153153153143,-0.46506550218340614,1993-05-31
001690,01,1993-05-20,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2594000.0,,,,58.75,59.0,57.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.026200873362445476,-0.45319148936170217,1993-05-31
001690,01,1993-05-21,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1322200.0,,,,57.5,59.125,56.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.021276595744680882,-0.45977391304347826,1993-05-31
001690,01,1993-05-24,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1342100.0,,,,57.625,58.75,56.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.0021739130434783593,-0.4707158351409978,1993-05-31
001690,01,1993-05-25,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1613600.0,,,,56.375,57.5,55.75,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.021691973969631184,-0.4545454545454546,1993-05-31
001690,01,1993-05-26,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1085400.0,,,,57.75,57.75,55.375,,3.0,1.0577878,14.0,A,0,0000320193,USA,0.024390243902439046,-0.4588744588744589,1993-05-31
001690,01,1993-05-27,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1762000.0,,,,57.5,58.5,57.25,,3.0,1.0577878,14.0,A,0,0000320193,USA,-0.0043290043290042934,-0.4695652173913043,1993-05-31
001690,01,1993-05-28,AAPL,037833100,APPLE INC,USD,,,0.12,0.12,,,,,,,,,1993-06-25,,,1993-06-25,,USD,,112.0,,1642000.0,,,,56.625,57.5,56.25,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.01521739130434785,-0.47129359823399564,1993-05-31
001690,01,1993-06-01,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1206000.0,,,,57.0,57.75,56.5,,3.0,1.06002947,14.0,A,0,0000320193,USA,0.0066225165562914245,-0.48684210526315785,1993-06-30
001690,01,1993-06-02,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1790000.0,,,,57.0,58.25,56.0,,3.0,1.06002947,14.0,A,0,0000320193,USA,0.0,-0.5043859649122807,1993-06-30
001690,01,1993-06-03,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1400500.0,,,,56.375,57.25,56.0,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.010964912280701733,-0.5144124168514412,1993-06-30
001690,01,1993-06-04,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1908000.0,,,,54.875,56.25,54.5,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.026607538802660757,-0.4965831435079726,1993-06-30
001690,01,1993-06-07,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,4306000.0,,,,50.75,54.75,50.375,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.0751708428246014,-0.46059113300492616,1993-06-30
001690,01,1993-06-08,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,5545000.0,,,,49.5,50.0,48.0,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.024630541871921152,-0.4444444444444444,1993-06-30
001690,01,1993-06-09,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,10522000.0,,,,44.25,45.625,44.0,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.10606060606060608,-0.40960451977401124,1993-06-30
001690,01,1993-06-10,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,4944000.0,,,,44.5,44.75,42.5,,3.0,1.06002947,14.0,A,0,0000320193,USA,0.005649717514124353,-0.3932584269662921,1993-06-30
001690,01,1993-06-11,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2164000.0,,,,43.75,45.25,43.375,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.016853932584269704,-0.39428571428571424,1993-06-30
001690,01,1993-06-14,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2228000.0,,,,44.625,44.75,43.5,,3.0,1.06002947,14.0,A,0,0000320193,USA,0.020000000000000018,-0.39495798319327735,1993-06-30
001690,01,1993-06-15,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,4003000.0,,,,42.0,45.25,41.875,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.05882352941176472,-0.35564285714285715,1993-06-30
001690,01,1993-06-16,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,3153000.0,,,,42.25,43.25,41.5,,3.0,1.06002947,14.0,A,0,0000320193,USA,0.005952380952380931,-0.3417041420118343,1993-06-30
001690,01,1993-06-17,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,3656000.0,,,,41.25,42.5,40.5,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.023668639053254448,-0.3606060606060606,1993-06-30
001690,01,1993-06-18,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2779000.0,,,,41.0,42.125,39.75,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.0060606060606061,-0.35365853658536583,1993-06-30
001690,01,1993-06-21,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2443000.0,,,,39.625,40.5,39.5,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.03353658536585369,-0.3154574132492114,1993-06-30
001690,01,1993-06-22,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,3003000.0,,,,41.375,42.0,39.75,,3.0,1.06002947,14.0,A,0,0000320193,USA,0.04416403785488954,-0.3716012084592145,1993-06-30
001690,01,1993-06-23,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1613600.0,,,,40.5,41.75,40.0,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.02114803625377648,-0.35185185185185186,1993-06-30
001690,01,1993-06-24,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1990000.0,,,,41.75,41.75,40.0,,3.0,1.06002947,14.0,A,0,0000320193,USA,0.030864197530864113,-0.39820359281437123,1993-06-30
001690,01,1993-06-25,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2296000.0,,,,40.0,40.75,39.5,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.041916167664670656,-0.35977499999999996,1993-06-30
001690,01,1993-06-28,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,3157000.0,,,,40.125,40.5,38.75,,3.0,1.06002947,14.0,A,0,0000320193,USA,0.0031250000000000444,-0.3457943925233645,1993-06-30
001690,01,1993-06-29,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,2627000.0,,,,39.0,40.25,38.5,,3.0,1.06002947,14.0,A,0,0000320193,USA,-0.028037383177570097,-0.3141025641025641,1993-06-30
001690,01,1993-06-30,AAPL,037833100,APPLE INC,,,,,,,,,,,,,,,,,,,USD,,112.0,,1788000.0,,,,39.5,39.75,38.5,,3.0,1.06002947,14.0,A,0,0000320193,USA,0.012820512820512775,-0.3386075949367089,1993-06-30
