date,WABC_0.53,WMB_0.53,MTCH_0.53,EEP_0.53,WK_0.53,SBNY_0.63,AZO_0.60,VRTX_0.60,RYAM_0.60,WAL_0.60,GPS_0.51,TTI_0.51,TPX_0.51,MERC_0.51,RYAM_0.51,TPX_0.60,EXPR_0.60,ATW_0.59,CC_0.59,AEL_0.59,MTCH_0.71,RFP_0.66,FLWS_0.64,DHX_0.64,SPWH_0.64,JBLU_0.64,PNK_0.64,EXPR_0.64,MTCH_0.63,EXTN_0.63,TPX_0.57,RYAM_0.57,SPLS_0.56,CLF_0.56,BGC_0.56,TPX_0.62,RYAM_0.60.1,BLDR_0.59,CZR_0.59,MTCH_0.59,GCI_0.54,ANF_0.54,CONN_0.54,TPX_0.54,CYH_0.53,MTCH_0.60,CONN_0.60,RFP_0.60,BGC_0.59,ANF_0.59,TTD_0.64,TPX_0.64,MTCH_0.63.1,CONN_0.62,RFP_0.62,MTCH_0.63.2,CYH_0.62,TPX_0.60.1,KEM_0.60,COBZ_0.59,MTCH_0.59.1,ANF_0.59.1,CMTL_0.57,CYH_0.57,RFP_0.57,TPX_0.58,CMTL_0.57.1,CONN_0.57,RFP_0.57.1,TTD_0.57,TPX_0.59,FBNC_0.57,HTBI_0.57,COBZ_0.57,CMTL_0.57.2,ESND_0.58,TTD_0.57.1,BKD_0.57,TRST_0.57,FOSL_0.57,HTBI_0.67,FBNC_0.64,COBZ_0.62,OCFC_0.62,TPX_0.61,HTBI_0.66,FBNC_0.65,ACBI_0.65,CPF_0.64,NCOM_0.64,FMNB_0.59,HTBI_0.59,FCBC_0.59,AMAG_0.58,FBNC_0.58,HTBI_0.68,FBMS_0.68,NCOM_0.67,COBZ_0.66,CPF_0.66,HTBI_0.67.1,FBMS_0.64,IBCP_0.63,FMNB_0.62,FCF_0.62,FBMS_0.61,IBCP_0.61,AMAG_0.60,HTBI_0.60,NCOM_0.59,FMNB_0.62.1,FCBC_0.62,HTBI_0.61,EBTC_0.61,FBMS_0.60,EBTC_0.57,HTBI_0.57.1,CPF_0.57,OSBC_0.57,HFWA_0.57,OSBC_0.62,ACBI_0.62,IBCP_0.62,TBBK_0.61,HTBI_0.60.1,HTBI_0.60.2,OSBC_0.59,ACBI_0.58,FBMS_0.58,HTBK_0.58,TRUE_0.64,CDZI_0.63,OSBC_0.61,DPZ_0.61,FBMS_0.61.1,OSBC_0.62.1,FBMS_0.61.2,CPSI_0.61,TBBK_0.60,MSCI_0.59,STMP_0.65,TRUE_0.64.1,DPZ_0.64,OPB_0.64,TBBK_0.63,TBBK_0.62,OSBC_0.62.2,BOX_0.62,WSBF_0.61,RMBS_0.61,DPZ_0.66,TBBK_0.66,OPB_0.65,MODN_0.64,FBMS_0.64.1,OSBC_0.64,MTCH_0.62,HTBI_0.62,DPZ_0.62,OPB_0.61,MTCH_0.62.1,STMP_0.60,TBBK_0.59,NEWR_0.58,AMAL_0.58,EXPI_0.60,TBBK_0.60.1,HONE_0.60,LOB_0.59,TRUE_0.59,DPZ_0.65,AMAL_0.65,MTCH_0.63.3,DBX_0.63,GDDY_0.62,MTCH_0.67,DPZ_0.63,WK_0.62,BOX_0.62.1,BBX_0.61,DPZ_0.68,WK_0.66,NOW_0.65,NEWR_0.65,CTXS_0.65,DPZ_0.68.1,WK_0.64,MTCH_0.62.2,GDDY_0.61,BOX_0.61,WK_0.61,BOX_0.61.1,DPZ_0.60,DBX_0.60,FIVN_0.59,MTCH_0.70,WK_0.69,MA_0.67,CME_0.66,DPZ_0.66.1,DPZ_0.68.2,WK_0.67,BOX_0.66,NOW_0.64,VRNS_0.63,MTCH_0.69,IDXX_0.68,BOX_0.68,ADSK_0.68,WK_0.68,VRNS_0.68,WK_0.68.1,MTCH_0.67.1,ADBE_0.67,AMAL_0.66,VRSN_0.78,ADBE_0.77,WING_0.73,MTCH_0.72,ROP_0.71,ADBE_0.67.1,IDXX_0.64,MTCH_0.64,WK_0.64.1,YUM_0.63,V_0.77,ZNGA_0.77,WING_0.74,IDXX_0.72,AVID_0.72,MTCH_0.73,ADBE_0.65,IDXX_0.64.1,AMAL_0.63,GDDY_0.62.1,MTCH_0.68,V_0.64,MA_0.64,FICO_0.63,ICE_0.63,MTCH_0.72.1,FICO_0.68,CME_0.67,SPGI_0.67,V_0.66,MTCH_0.65,SWI_0.62,ADP_0.61,FDS_0.60,MSCI_0.60,CME_0.63,WING_0.62,ICE_0.62,FICO_0.60,AMAL_0.60,WDC_0.50,NTNX_0.50,NUAN_0.50,THRM_0.50,NLOK_0.50,MTCH_0.60.1,EFX_0.56,ICE_0.56,FLT_0.56,FIS_0.56,TREE_0.51,OOMA_0.51,EVER_0.51,CARG_0.51,BA_0.51,RGEN_0.51,TYL_0.51,CME_0.51,ADBE_0.51,PAYC_0.51,ALV_0.59,EBS_0.59,NFLX_0.55,FIVN_0.55,SIRI_0.55,SAM_0.51,FRPT_0.51,CDAY_0.51,SSNC_0.51,MCHP_0.51,ADBE_0.53,RNG_0.53,AWH_0.53,OTRK_0.53,ASAN_0.53,ZTS_0.55,MSCI_0.55,ADSK_0.55,ADBE_0.55,XLNX_0.55,AMZN_0.57,INTU_0.57,NFLX_0.57,ADBE_0.56,ZEN_0.56,Stocks Average Return,S and P Average Return
172,0.1015781285,0.8261413383,0.4506978838,0.4867310012,0.3261217949,-0.1229448567,-0.0700215528,-0.04265522463,0.3711558855,0.2051612903,0.2006092254,-0.2366946779,-0.1162144492,-0.07817969662,0.2688910697,-0.07128134662,-0.1733149931,-0.2849109653,0.8863375431,0.1061073411,0.1445825933,-0.1020793951,0.05875831486,-0.08507223114,0.141439206,-0.03956043956,0.07629427793,-0.1943699732,0.09741144414,0.2780921584,-0.3105075236,0.0512195122,-0.1355140187,-0.03157894737,-0.1320520769,-0.04705675009,-0.03290949888,-0.1598609904,-0.1394025605,0.03153513687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5005365954,0.1241521384
173,0.08668593021,0.7867417136,0.460378208,0.4849215923,0.2820512821,-0.1176342209,-0.07968272267,-0.01716304897,0.3223753977,0.2032258065,0.1679721497,-0.2352941176,-0.1155606407,-0.08401400233,0.2237487733,-0.07059429749,-0.1856946355,-0.2802249297,0.9334098737,0.09870450339,0.1522202487,-0.1020793951,-0.0133037694,-0.08507223114,0.1339950372,-0.05054945055,0.06448683015,-0.2064343164,0.1047343324,0.2716248989,-0.3099974496,0.01382113821,-0.1471962617,-0.04385964912,-0.172349659,-0.04635178005,-0.06731488407,-0.1568201564,-0.1607396871,0.03841844085,-0.01041666667,-0.008898015058,-0.01052631579,0.0007397817644,-0.05871212121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3987543029,0.0580444259
174,0.08090686819,0.7579737336,0.3950923008,0.4173703257,0.266025641,-0.1326931471,-0.07519673199,-0.01564866229,0.2651113468,0.1758064516,0.1710182768,-0.2605042017,-0.1006864989,-0.07817969662,0.1707556428,-0.05496392992,-0.1781292985,-0.2961574508,0.8656716418,0.07711289328,0.1007104796,-0.1587901701,0.05321507761,-0.09309791332,0.141439206,-0.06813186813,0.05540417802,-0.1990616622,0.05534741144,0.186742118,-0.298393267,-0.03008130081,-0.1401869159,-0.04035087719,-0.1940483571,-0.03031371167,-0.1077038145,-0.180712424,-0.1856330014,-0.008003841844,-0.01666666667,-0.00205338809,-0.05263157895,0.0175698169,0.007575757576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2525657581,0.003527026626
175,0.08024005335,0.7792370231,0.4720846466,0.3648974668,0.2299679487,-0.1252728066,-0.07414415318,-0.01956082786,0.282078473,0.1835483871,0.1153176675,-0.256302521,-0.1168682576,-0.07817969662,0.1864573111,-0.07196839574,-0.1918844567,-0.3036551078,0.9184845006,-0.03084515731,0.1614564831,-0.2438563327,0.06984478936,-0.1573033708,0.1265508685,-0.06978021978,0.03905540418,-0.2124664879,0.1135899183,0.1948261924,-0.3110175976,-0.01707317073,-0.1436915888,-0.01929824561,-0.2188468692,-0.04776172013,-0.09573672401,-0.1841876629,-0.2140825036,0.04674243637,-1.11E-16,-0.008213552361,-0.1368421053,-0.0007397817644,-0.02651515152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.197657021,-0.03768297598
176,0.08713047344,0.7886178862,0.4488968933,0.3262967431,0.2299679487,-0.1235268442,-0.08319131873,-0.003533568905,0.2757158006,0.1893548387,0.1209747607,-0.3039215686,-0.1090225564,-0.008168028005,0.1805691855,-0.06372380625,-0.1629986245,-0.3308341143,0.96326062,-0.01727328809,0.1431616341,-0.2533081285,0.07538802661,-0.1733547352,0.1240694789,-0.06538461538,0.04632152589,-0.1843163539,0.09604904632,0.186742118,-0.30489671,-0.02195121951,-0.1401869159,-0.005263157895,-0.2002479851,-0.03930207966,-0.1002243829,-0.2059079062,-0.2318634424,0.03025452217,0.03055555556,-0.005475701574,-0.1105263158,0.008137599408,0.04924242424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2304607427,-0.04755620577
177,0.1155812403,0.8292682927,0.4619540747,0.3377563329,0.2900641026,-0.09951986032,-0.0816625733,0.050227158,0.2990455992,0.2277419355,0.1736292428,-0.3277310924,-0.09022556391,-0.02567094516,0.2021589794,-0.04397114394,-0.1464924347,-0.3214620431,1.213547646,0.03639728563,0.1534635879,-0.2533081285,0.09756097561,-0.1171749599,0.1699751861,-0.01923076923,0.07992733878,-0.168230563,0.1059264305,0.2312045271,-0.2902320837,-0.00406504065,-0.1004672897,0.06315789474,-0.163050217,-0.01903419105,-0.08376963351,-0.1711555169,-0.2318634424,0.03953897871,0.04791666667,0.01232032854,-0.06842105263,0.02940632513,0.1439393939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5169941958,0.14990839
178,0.1180262281,0.866166354,0.477712742,0.3383594692,0.3181089744,-0.1122508366,-0.08290311263,0.04732458354,0.3001060445,0.2212903226,0.1523063534,-0.3417366947,-0.08581235698,-0.02567094516,0.2031403337,-0.03933356235,-0.136176066,-0.3289597001,1.306544202,0.03454657619,0.1658969805,-0.2533081285,0.1197339246,-0.1011235955,0.1674937965,0.002747252747,0.1207992734,-0.1581769437,0.1178474114,0.2093775263,-0.2867890844,-0.00325203252,-0.1051401869,0.07894736842,-0.153750775,-0.01427564329,-0.08302169035,-0.1781059948,-0.1963015647,0.05074435729,0.05069444444,0.0006844626968,-0.08947368421,0.03439985204,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5704872471,0.1911183926
179,0.1778172927,0.9212007505,0.472760018,0.3829915561,0.3221153846,-0.04692274116,-0.07166307453,0.1721352852,0.3414634146,0.2970967742,0.1927763272,-0.299719888,-0.0518143184,-0.01400233372,0.2414131501,-0.003607007901,-0.1231086657,-0.3111527648,1.351320321,0.1301665638,0.1619893428,-0.2722117202,0.1086474501,-0.04494382022,0.1203473945,0.01483516484,0.1771117166,-0.1454423592,0.1141008174,0.3096200485,-0.2602652385,0.02845528455,-0.05607476636,0.2614035088,-0.0824550527,0.02238279873,-0.05385190726,-0.1781059948,-0.1714082504,0.04722266688,0.1097222222,0.03011635866,-0.02631578947,0.07286850379,-0.1174242424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8503180363,0.2885285363
180,0.2311624806,0.9161976235,0.4729851418,0.4161640531,0.1818910256,0.01404044813,-0.06485890432,0.2034326098,0.361611877,0.3770967742,0.2436901654,-0.2745098039,-0.0004903563256,-0.01983663944,0.2600588813,0.05032634833,-0.0894085282,-0.2999062793,1.39380023,0.2455274522,0.1621669627,-0.2344045369,0.1197339246,-0.07704654896,0.09305210918,0.05494505495,0.2089009991,-0.1126005362,0.1142711172,0.3411479386,-0.2202244325,0.04390243902,0.002336448598,0.298245614,0.004339739616,0.07772294677,-0.03964098728,-0.122502172,-0.1500711238,0.04738274372,0.1340277778,0.07392197125,0.07368421053,0.1309413723,-0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.116141526,0.3117435044
181,0.2671704823,0.8824265166,0.4986492571,0.3709288299,0.2219551282,0.0348465008,-0.05975890933,0.1610297829,0.4199363733,0.4070967742,0.2650130548,-0.2605042017,-0.001961425302,-0.008168028005,0.314033366,0.0487804878,-0.0818431912,-0.2858481724,1.377726751,0.2726711906,0.1824156306,-0.2344045369,0.1031042129,0.04333868379,-0.01861042184,0.05769230769,0.2488646685,-0.105227882,0.1336852861,0.4074373484,-0.221372099,0.08861788618,0.01285046729,0.298245614,0.0291382517,0.07613676419,0.001495886313,-0.1007819288,-0.1038406828,0.06563150312,0.1888888889,0.1143052704,0.07368421053,0.1292768633,-0.07765151515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.247420249,0.2902799614
182,0.307846188,0.8849280801,0.4736605133,0.3600723764,0.1618589744,0.07784082642,-0.08606084908,0.1915699142,0.4612937434,0.4293548387,0.3098346388,-0.2577030812,0.0402092187,0.003500583431,0.3523061825,0.0930951563,-0.04539202201,-0.244611059,1.423650976,0.3053670574,0.1626998224,-0.2344045369,0.1086474501,-0.04494382022,0.0111662531,0.08406593407,0.2543142598,-0.06970509383,0.1147820163,0.3831851253,-0.1884723285,0.1203252033,0.03855140187,0.3421052632,0.06633601984,0.1216073317,0.03066566941,-0.09730668983,-0.08605974395,0.04786297423,0.1777777778,0.1423682409,0.1526315789,0.1769927871,0.00946969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41345697,0.297577566
183,0.3394087575,0.9368355222,0.4842413327,0.4016887817,0.1858974359,0.07682234832,-0.06671344795,0.1744068652,0.454931071,0.4406451613,0.2985204526,-0.2507002801,0.02222948676,0.03267211202,0.3464180569,0.07420130539,-0.03645116919,-0.2558575445,1.528128588,0.3429981493,0.1710479574,-0.1965973535,0.1308203991,-0.01284109149,0.01612903226,0.1230769231,0.2397820163,-0.0609919571,0.1227861035,0.3443815683,-0.2024993624,0.1154471545,0.03387850467,0.3210526316,0.09113453193,0.1022206556,0.02617801047,-0.07384882711,-0.07539118065,0.05538658556,0.1590277778,0.09445585216,0.1210526316,0.1566487886,0.02840909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472213886,0.3701243414
184,0.3282951767,0.8943089431,0.4873930662,0.3576598311,0.2019230769,0.06954750473,-0.05775399729,0.1417213529,0.4475079533,0.4174193548,0.3241949521,-0.2450980392,0.002288329519,0.04434072345,0.339548577,0.05324630711,-0.03094910591,-0.274601687,1.525832377,0.341764343,0.1735346359,-0.1965973535,0.1308203991,0.003210272873,0.01612903226,0.1104395604,0.2443233424,-0.05563002681,0.1251702997,0.3492320129,-0.2180566182,0.1097560976,0.04906542056,0.3140350877,0.08803471792,0.08071906944,0.02094240838,-0.0664639444,-0.06472261735,0.05762766128,0.1659722222,0.1149897331,0.1157894737,0.1340854448,0.04166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.442532408,0.3525242362
185,0.3391864859,0.8874296435,0.4977487618,0.3443908323,0.2059294872,0.08213298414,-0.03122650494,0.1509338718,0.4665959703,0.4190322581,0.3363794604,-0.2577030812,0.02043151357,0.05600933489,0.3572129539,0.0723119203,-0.02407152682,-0.2661668229,1.601607348,0.3510178902,0.181705151,-0.1871455577,0.1529933481,-0.00481540931,0.01985111663,0.1395604396,0.2761126249,-0.04892761394,0.1330040872,0.3694421989,-0.2039020658,0.1243902439,0.08995327103,0.3070175439,0.09423434594,0.100281988,0.03440538519,-0.03562119896,-0.01493598862,0.06499119577,0.1631944444,0.1587953457,0.1578947368,0.1546143888,0.03977272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.575209906,0.4006025725
186,0.3302956212,0.8855534709,0.5096803242,0.3679131484,0.2259615385,0.0864978903,-0.05363139692,0.1287228672,0.5015906681,0.4190322581,0.1144473455,-0.268907563,0.005720823799,0.07934655776,0.3895976447,0.05685331501,-0.06189821183,-0.2502343018,1.603903559,0.333127699,0.1911190053,-0.1871455577,0.1640798226,-0.02889245586,0.06451612903,0.139010989,0.272479564,-0.08579088472,0.1420299728,0.3896523848,-0.2153787299,0.1512195122,0.1214953271,0.3,0.115933044,0.08442016214,0.05908750935,-0.02780191138,-0.03627311522,0.07347526813,0.08888888889,-0.0006844626968,0.1315789474,0.1379692991,0.0946969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.508651787,0.3795683004
187,0.3491887086,0.9086929331,0.5411976587,0.4125452352,0.2259615385,0.08897133712,-0.02523683023,0.1238011106,0.5037115589,0.4380645161,0.08746736292,-0.2535014006,0.02713305002,0.09684947491,0.3915603533,0.07935417382,-0.04607977992,-0.2174320525,1.668197474,0.3380629241,0.2159857904,-0.1776937618,0.1807095344,-0.01284109149,0.0905707196,0.1357142857,0.2670299728,-0.07037533512,0.1658719346,0.476960388,-0.1986738077,0.1528455285,0.1448598131,0.3228070175,0.1376317421,0.1075079309,0.06058339566,-0.01650738488,-0.05049786629,0.09588602529,0.08402777778,0.01026694045,0.1684210526,0.1621971518,0.1003787879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.658435178,0.4503979923
188,0.3743054012,0.9168230144,0.5463755065,0.4632086852,0.25,0.09108104176,-0.005325547592,0.08783442706,0.5365853659,0.4664516129,0.1257615318,-0.2366946779,0.03661327231,0.1143523921,0.4219823356,0.08931638612,-0.04126547455,-0.2099343955,1.699196326,0.3244910549,0.220071048,-0.2060491493,0.1862527716,0.05136436597,0.1339950372,0.1384615385,0.2652134423,-0.06568364611,0.1697888283,0.5165723525,-0.1912777353,0.1780487805,0.148364486,0.5157894737,0.1934283943,0.1177299965,0.08376963351,-0.007819287576,-0.04694167852,0.09956779254,0.0875,0.06023271732,0.2263157895,0.1729239874,0.08522727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.836800894,0.4688566393
189,0.3780840187,0.9149468418,0.5393966682,0.4698431846,0.2620192308,0.09377273389,1.25E-05,0.1022211005,0.5387062566,0.4767741935,0.1392515231,-0.2324929972,0.03841124551,0.1260210035,0.4239450442,0.09120577121,-0.05089408528,-0.1883786317,1.732491389,0.3318938927,0.2145648313,-0.1304347826,0.2028824834,0.03531300161,0.1079404467,0.1527472527,0.280653951,-0.07506702413,0.1645095368,0.5149555376,-0.1898750319,0.1796747967,0.1612149533,0.6140350877,0.1810291383,0.1196686641,0.08526551982,0.008688097307,-0.03271692745,0.0946054106,0.09097222222,0.05338809035,0.2421052632,0.1749583873,0.1098484848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.909631661,0.4740078897
190,0.3714158702,0.8818011257,0.5344439442,0.4547647768,0.2820512821,0.09275425578,-0.0001002456017,0.1076476527,0.4867444327,0.4774193548,0.1127067015,-0.2422969188,0.05949656751,0.1143523921,0.375858685,0.1133631055,-0.05502063274,-0.2277413308,1.709529277,0.3066008637,0.2106571936,-0.1304347826,0.2416851441,0.05939004815,0.09925558313,0.1571428571,0.2888283379,-0.07908847185,0.1607629428,0.528698464,-0.1734251466,0.1398373984,0.1507009346,0.7385964912,0.1686298822,0.1424039478,0.04861630516,0.02780191138,-0.04338549075,0.09108372019,0.09166666667,0.0431211499,0.2263157895,0.1988163492,0.1079545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.890284586,0.5092081002
